time	V(schleifenfilter)	V(vco_out)	V(n007)
1.000013117730226e-002	-2.329702e+000	-1.100094e+001	1.311773e+000
1.000013264839976e-002	-2.329702e+000	-1.100094e+001	1.326484e+000
1.000013298977885e-002	-2.329702e+000	-1.100094e+001	1.329898e+000
1.000013319017669e-002	-2.329702e+000	-1.100094e+001	1.331902e+000
1.000013334604243e-002	-2.329702e+000	-1.100094e+001	1.333460e+000
1.000013351482636e-002	-2.329702e+000	-1.100094e+001	1.335148e+000
1.000013385239421e-002	-2.329702e+000	-1.100094e+001	1.338524e+000
1.000013427833109e-002	-2.329701e+000	-1.100094e+001	1.342783e+000
1.000013487557383e-002	-2.329698e+000	-1.100094e+001	1.348756e+000
1.000013558858281e-002	-2.329694e+000	-1.100094e+001	1.355886e+000
1.000013655511158e-002	-2.329691e+000	-1.100094e+001	1.365551e+000
1.000013759350490e-002	-2.329699e+000	-1.100094e+001	1.375935e+000
1.000013897367818e-002	-2.329744e+000	-1.100094e+001	1.389737e+000
1.000014058949664e-002	-2.329863e+000	-1.100094e+001	1.405895e+000
1.000014228284968e-002	-2.330087e+000	-1.100094e+001	1.422829e+000
1.000014433614283e-002	-2.330495e+000	-1.100094e+001	1.443361e+000
1.000014667951361e-002	-2.331098e+000	-1.100094e+001	1.466795e+000
1.000014957066811e-002	-2.331919e+000	-1.100094e+001	1.495707e+000
1.000015242764606e-002	-2.332640e+000	-1.100095e+001	1.524276e+000
1.000015518547691e-002	-2.333042e+000	-1.100095e+001	1.551855e+000
1.000015799674909e-002	-2.332929e+000	-1.100096e+001	1.579967e+000
1.000016083948117e-002	-2.332062e+000	-1.100097e+001	1.608395e+000
1.000016376515300e-002	-2.330159e+000	-1.100098e+001	1.637652e+000
1.000016686523544e-002	-2.326658e+000	-1.100098e+001	1.668652e+000
1.000017135579285e-002	-2.318590e+000	-1.100095e+001	1.713558e+000
1.000017706484917e-002	-2.302550e+000	-1.100087e+001	1.770648e+000
1.000018608379287e-002	-2.264925e+000	-1.100053e+001	1.860838e+000
1.000019605005760e-002	-2.207054e+000	-1.099975e+001	1.960501e+000
1.000020829696367e-002	-2.115322e+000	-1.099808e+001	2.082970e+000
1.000022112013550e-002	-2.003864e+000	-1.099543e+001	2.211201e+000
1.000022343131044e-002	-1.981944e+000	-1.099485e+001	2.234313e+000
1.000022805366031e-002	-1.935935e+000	-1.099363e+001	2.280537e+000
1.000023281908931e-002	-1.887470e+000	-1.099226e+001	2.328191e+000
1.000023784968010e-002	-1.835259e+000	-1.099072e+001	2.378497e+000
1.000024073413393e-002	-1.804748e+000	-1.098979e+001	2.407341e+000
1.000024375470812e-002	-1.772206e+000	-1.098878e+001	2.437547e+000
1.000024699392368e-002	-1.736762e+000	-1.098767e+001	2.469939e+000
1.000025055506240e-002	-1.697288e+000	-1.098640e+001	2.505551e+000
1.000025485434626e-002	-1.649219e+000	-1.098483e+001	2.548543e+000
1.000025961297170e-002	-1.595890e+000	-1.098304e+001	2.596130e+000
1.000026587980840e-002	-1.526083e+000	-1.098060e+001	2.658798e+000
1.000027248439438e-002	-1.453934e+000	-1.097795e+001	2.724844e+000
1.000028148423567e-002	-1.359230e+000	-1.097429e+001	2.814842e+000
1.000029161978310e-002	-1.259558e+000	-1.097014e+001	2.916198e+000
1.000030607037643e-002	-1.132075e+000	-1.096437e+001	3.060704e+000
1.000032200421207e-002	-1.013293e+000	-1.095845e+001	3.220042e+000
1.000034222437105e-002	-8.947659e-001	-1.095194e+001	3.422244e+000
1.000036227795256e-002	-8.091342e-001	-1.094683e+001	3.622780e+000
1.000038319155667e-002	-7.498384e-001	-1.094316e+001	3.831916e+000
1.000040550520653e-002	-7.093120e-001	-1.094090e+001	4.055052e+000
1.000041753627889e-002	-6.955003e-001	-1.094020e+001	4.175363e+000
1.000043034587018e-002	-6.862184e-001	-1.093969e+001	4.303459e+000
1.000044414350011e-002	-6.794565e-001	-1.093934e+001	4.441435e+000
1.000045746287104e-002	-6.751640e-001	-1.093912e+001	4.574629e+000
1.000046994502166e-002	-6.725639e-001	-1.093900e+001	4.699450e+000
1.000048200222065e-002	-6.709415e-001	-1.093894e+001	4.820022e+000
1.000049492636334e-002	-6.698048e-001	-1.093891e+001	4.949264e+000
1.000050676980258e-002	-6.691142e-001	-1.093890e+001	5.067698e+000
1.000052061522346e-002	-6.685663e-001	-1.093891e+001	5.206152e+000
1.000053524110958e-002	-6.681470e-001	-1.093894e+001	5.352411e+000
1.000055308669610e-002	-6.677477e-001	-1.093899e+001	5.530867e+000
1.000057298238615e-002	-6.673682e-001	-1.093905e+001	5.729824e+000
1.000059889043596e-002	-6.669323e-001	-1.093913e+001	5.988904e+000
1.000063254527330e-002	-6.664609e-001	-1.093925e+001	6.325453e+000
1.000068482346185e-002	-6.659427e-001	-1.093945e+001	6.848235e+000
1.000075094153073e-002	-6.655874e-001	-1.093973e+001	7.509415e+000
1.000083082740134e-002	-6.654164e-001	-1.094011e+001	8.308274e+000
1.000085108775584e-002	-6.654040e-001	-1.094022e+001	8.510878e+000
1.000089160846483e-002	-6.653982e-001	-1.094044e+001	8.916084e+000
1.000091895858202e-002	-6.653891e-001	-1.094059e+001	9.189586e+000
1.000094529976562e-002	-6.653743e-001	-1.094073e+001	9.452997e+000
1.000095135336716e-002	-6.653690e-001	-1.094077e+001	9.513534e+000
1.000095942483588e-002	-6.653612e-001	-1.094081e+001	9.594249e+000
1.000097556777331e-002	-6.653438e-001	-1.094089e+001	9.755678e+000
1.000100000000000e-002	-6.653148e-001	-1.094102e+001	1.000000e+001
1.000100732966801e-002	-6.653033e-001	-1.094105e+001	1.000000e+001
1.000101710255868e-002	-6.652896e-001	-1.094110e+001	1.000000e+001
1.000103664834003e-002	-6.652669e-001	-1.094120e+001	1.000000e+001
1.000107573990273e-002	-6.652352e-001	-1.094142e+001	1.000000e+001
1.000110367605322e-002	-6.652228e-001	-1.094164e+001	1.000000e+001
1.000112424160483e-002	-6.652024e-001	-1.094188e+001	1.000000e+001
1.000113812983575e-002	-6.651235e-001	-1.094213e+001	1.000000e+001
1.000114716012981e-002	-6.649427e-001	-1.094239e+001	1.000000e+001
1.000115321203185e-002	-6.646435e-001	-1.094265e+001	1.000000e+001
1.000115773770993e-002	-6.642710e-001	-1.094294e+001	1.000000e+001
1.000116209188949e-002	-6.640260e-001	-1.094329e+001	1.000000e+001
1.000116576686891e-002	-6.643396e-001	-1.094357e+001	1.000000e+001
1.000116866659651e-002	-6.651325e-001	-1.094372e+001	1.000000e+001
1.000117179653156e-002	-6.662666e-001	-1.094383e+001	1.000000e+001
1.000117502070787e-002	-6.672965e-001	-1.094389e+001	1.000000e+001
1.000117923769675e-002	-6.682032e-001	-1.094392e+001	1.000000e+001
1.000118449101135e-002	-6.687575e-001	-1.094390e+001	1.000000e+001
1.000118951338566e-002	-6.688446e-001	-1.094386e+001	1.000000e+001
1.000119506785060e-002	-6.686294e-001	-1.094380e+001	1.000000e+001
1.000120115526869e-002	-6.682318e-001	-1.094372e+001	1.000000e+001
1.000120858160962e-002	-6.676757e-001	-1.094364e+001	1.000000e+001
1.000121624814360e-002	-6.671104e-001	-1.094356e+001	1.000000e+001
1.000122563032810e-002	-6.664817e-001	-1.094348e+001	1.000000e+001
1.000123291091112e-002	-6.660569e-001	-1.094343e+001	1.000000e+001
1.000123929760065e-002	-6.657388e-001	-1.094339e+001	1.000000e+001
1.000124645180142e-002	-6.654378e-001	-1.094336e+001	1.000000e+001
1.000125425386276e-002	-6.651688e-001	-1.094333e+001	1.000000e+001
1.000126238741081e-002	-6.649491e-001	-1.094331e+001	1.000000e+001
1.000127125577975e-002	-6.647719e-001	-1.094329e+001	1.000000e+001
1.000128100078001e-002	-6.646392e-001	-1.094328e+001	1.000000e+001
1.000129143874624e-002	-6.645550e-001	-1.094327e+001	1.000000e+001
1.000130272206567e-002	-6.645146e-001	-1.094327e+001	1.000000e+001
1.000131529879357e-002	-6.645113e-001	-1.094328e+001	1.000000e+001
1.000132956865762e-002	-6.645370e-001	-1.094328e+001	1.000000e+001
1.000134739015438e-002	-6.645836e-001	-1.094329e+001	1.000000e+001
1.000137373699754e-002	-6.646472e-001	-1.094329e+001	1.000000e+001
1.000139674671488e-002	-6.646847e-001	-1.094329e+001	1.000000e+001
1.000142435840500e-002	-6.647074e-001	-1.094329e+001	1.000000e+001
1.000145048170702e-002	-6.647158e-001	-1.094329e+001	1.000000e+001
1.000149428601805e-002	-6.647196e-001	-1.094329e+001	1.000000e+001
1.000155451151247e-002	-6.647211e-001	-1.094330e+001	1.000000e+001
1.010874350989489e-002	-6.635358e-001	-1.095103e+001	1.000000e+001
1.021593250827730e-002	-6.623524e-001	-1.095880e+001	1.000000e+001
1.032312150665971e-002	-6.611708e-001	-1.096660e+001	1.000000e+001
1.043031050504212e-002	-6.599910e-001	-1.097444e+001	1.000000e+001
1.053749950342453e-002	-6.588130e-001	-1.098230e+001	1.000000e+001
1.064468850180694e-002	-6.576369e-001	-1.099019e+001	1.000000e+001
1.075187750018935e-002	-6.564626e-001	-1.099812e+001	1.000000e+001
1.085187750018935e-002	-6.553694e-001	-1.100554e+001	1.000000e+001
1.095187750018935e-002	-6.542780e-001	-1.101300e+001	1.000000e+001
1.105187750018935e-002	-6.531885e-001	-1.102048e+001	1.000000e+001
1.115187750018935e-002	-6.521007e-001	-1.102800e+001	1.000000e+001
1.125187750018935e-002	-6.510148e-001	-1.103554e+001	1.000000e+001
1.135187750018935e-002	-6.499307e-001	-1.104312e+001	1.000000e+001
1.145187750018935e-002	-6.488483e-001	-1.105073e+001	1.000000e+001
1.155187750018935e-002	-6.477678e-001	-1.105838e+001	1.000000e+001
1.165187750018935e-002	-6.466891e-001	-1.106605e+001	1.000000e+001
1.175187750018934e-002	-6.456121e-001	-1.107376e+001	1.000000e+001
1.185187750018934e-002	-6.445370e-001	-1.108151e+001	1.000000e+001
1.195187750018934e-002	-6.434637e-001	-1.108929e+001	1.000000e+001
1.205187750018934e-002	-6.423921e-001	-1.109711e+001	1.000000e+001
1.215187750018934e-002	-6.413221e-001	-1.110497e+001	1.000000e+001
1.219533199064647e-002	-6.408576e-001	-1.110839e+001	1.000000e+001
1.221565259162491e-002	-6.406406e-001	-1.110993e+001	1.000000e+001
1.222415746544188e-002	-6.405498e-001	-1.111046e+001	1.000000e+001
1.223229021128750e-002	-6.404629e-001	-1.111090e+001	1.000000e+001
1.224548643731853e-002	-6.403221e-001	-1.111154e+001	1.000000e+001
1.227305275229800e-002	-6.400280e-001	-1.111276e+001	1.000000e+001
1.229523479682376e-002	-6.397914e-001	-1.111368e+001	1.000000e+001
1.233959888587528e-002	-6.393187e-001	-1.111540e+001	1.000000e+001
1.242832706397832e-002	-6.383741e-001	-1.111833e+001	1.000000e+001
1.252832706397832e-002	-6.373111e-001	-1.112094e+001	1.000000e+001
1.262832706397831e-002	-6.362498e-001	-1.112295e+001	1.000000e+001
1.272832706397831e-002	-6.351902e-001	-1.112449e+001	1.000000e+001
1.282832706397831e-002	-6.341325e-001	-1.112565e+001	1.000000e+001
1.292832706397831e-002	-6.330765e-001	-1.112654e+001	1.000000e+001
1.302832706397831e-002	-6.320223e-001	-1.112720e+001	1.000000e+001
1.312832706397831e-002	-6.309697e-001	-1.112771e+001	1.000000e+001
1.322832706397831e-002	-6.299189e-001	-1.112810e+001	1.000000e+001
1.332832706397831e-002	-6.288700e-001	-1.112840e+001	1.000000e+001
1.342832706397831e-002	-6.278227e-001	-1.112863e+001	1.000000e+001
1.352832706397831e-002	-6.267772e-001	-1.112880e+001	1.000000e+001
1.362832706397831e-002	-6.257334e-001	-1.112894e+001	1.000000e+001
1.372832706397831e-002	-6.246914e-001	-1.112906e+001	1.000000e+001
1.382832706397831e-002	-6.236511e-001	-1.112915e+001	1.000000e+001
1.392832706397831e-002	-6.226125e-001	-1.112922e+001	1.000000e+001
1.402832706397831e-002	-6.215757e-001	-1.112929e+001	1.000000e+001
1.412832706397831e-002	-6.205406e-001	-1.112934e+001	1.000000e+001
1.422832706397830e-002	-6.195072e-001	-1.112939e+001	1.000000e+001
1.432832706397830e-002	-6.184756e-001	-1.112943e+001	1.000000e+001
1.442832706397830e-002	-6.174456e-001	-1.112947e+001	1.000000e+001
1.452832706397830e-002	-6.164173e-001	-1.112951e+001	1.000000e+001
1.462832706397830e-002	-6.153908e-001	-1.112954e+001	1.000000e+001
1.472832706397830e-002	-6.143661e-001	-1.112958e+001	1.000000e+001
1.482832706397830e-002	-6.133429e-001	-1.112961e+001	1.000000e+001
1.492832706397830e-002	-6.123211e-001	-1.112964e+001	1.000000e+001
1.494082706397830e-002	-6.121936e-001	-1.112964e+001	1.000000e+001
1.496582706397830e-002	-6.119385e-001	-1.112965e+001	1.000000e+001
1.497207706397830e-002	-6.118748e-001	-1.112965e+001	1.000000e+001
1.498457706397830e-002	-6.117474e-001	-1.112965e+001	1.000000e+001
1.498770206397830e-002	-6.117155e-001	-1.112966e+001	1.000000e+001
1.499414737647830e-002	-6.116498e-001	-1.112966e+001	1.000000e+001
1.499531925147830e-002	-6.116378e-001	-1.112966e+001	1.000000e+001
1.499688175147830e-002	-6.116219e-001	-1.112966e+001	1.000000e+001
1.499894877369246e-002	-6.116008e-001	-1.112966e+001	1.000000e+001
1.499934317575577e-002	-6.115968e-001	-1.112966e+001	1.000000e+001
1.500013197988237e-002	-6.115888e-001	-1.112966e+001	1.000000e+001
1.500032918091402e-002	-6.115867e-001	-1.112966e+001	1.000000e+001
1.500072358297733e-002	-6.115828e-001	-1.112966e+001	1.000000e+001
1.500105367191200e-002	-6.115794e-001	-1.112966e+001	1.000000e+001
1.500113619414567e-002	-6.115785e-001	-1.112966e+001	1.000000e+001
1.500130123861301e-002	-6.115769e-001	-1.112966e+001	1.000000e+001
1.500150136432228e-002	-6.115748e-001	-1.112966e+001	1.000000e+001
1.500162114325561e-002	-6.115736e-001	-1.112966e+001	1.000000e+001
1.500165108798894e-002	-6.115733e-001	-1.112966e+001	1.000000e+001
1.500171097745560e-002	-6.115727e-001	-1.112966e+001	1.000000e+001
1.500178190963894e-002	-6.115720e-001	-1.112966e+001	1.000000e+001
1.500183888661620e-002	-6.115714e-001	-1.112966e+001	1.000000e+001
1.500187996931253e-002	-6.115710e-001	-1.112966e+001	1.000000e+001
1.500191274955495e-002	-6.115707e-001	-1.112966e+001	1.000000e+001
1.500194181056395e-002	-6.115704e-001	-1.112966e+001	1.000000e+001
1.500196988794591e-002	-6.115701e-001	-1.112966e+001	1.000000e+001
1.500200228718339e-002	-6.115697e-001	-1.112966e+001	1.000000e+001
1.500203264092752e-002	-6.115694e-001	-1.112966e+001	1.000000e+001
1.500207799595061e-002	-6.115689e-001	-1.112966e+001	1.000000e+001
1.500212638374128e-002	-6.115685e-001	-1.112966e+001	1.000000e+001
1.500217907462231e-002	-6.115679e-001	-1.112966e+001	1.000000e+001
1.500225448378064e-002	-6.115671e-001	-1.112966e+001	1.000000e+001
1.500240530209727e-002	-6.115656e-001	-1.112966e+001	1.000000e+001
1.500264293362340e-002	-6.115632e-001	-1.112966e+001	1.000000e+001
1.500289561466017e-002	-6.115606e-001	-1.112966e+001	1.000000e+001
1.500308899256599e-002	-6.115586e-001	-1.112966e+001	1.000000e+001
1.500317143059976e-002	-6.115578e-001	-1.112966e+001	1.000000e+001
1.500320365868313e-002	-6.115575e-001	-1.112966e+001	1.000000e+001
1.500323516522294e-002	-6.115571e-001	-1.112966e+001	1.000000e+001
1.500326477086816e-002	-6.115568e-001	-1.112966e+001	1.000000e+001
1.500331439772391e-002	-6.115564e-001	-1.112966e+001	1.000000e+001
1.500336440344287e-002	-6.115558e-001	-1.112966e+001	1.000000e+001
1.500340153689742e-002	-6.115555e-001	-1.112966e+001	1.000000e+001
1.500343685671378e-002	-6.115551e-001	-1.112966e+001	1.000000e+001
1.500347334937383e-002	-6.115547e-001	-1.112966e+001	1.000000e+001
1.500351791578344e-002	-6.115543e-001	-1.112966e+001	1.000000e+001
1.500356469699964e-002	-6.115538e-001	-1.112966e+001	1.000000e+001
1.500360323468904e-002	-6.115534e-001	-1.112966e+001	1.000000e+001
1.500362448590163e-002	-6.115532e-001	-1.112966e+001	1.000000e+001
1.500365346328443e-002	-6.115529e-001	-1.112966e+001	1.000000e+001
1.500367580197368e-002	-6.115527e-001	-1.112966e+001	1.000000e+001
1.500370047501593e-002	-6.115524e-001	-1.112966e+001	1.000000e+001
1.500374171566392e-002	-6.115520e-001	-1.112966e+001	1.000000e+001
1.500380046213599e-002	-6.115514e-001	-1.112966e+001	1.000000e+001
1.500389978094135e-002	-6.115504e-001	-1.112966e+001	1.000000e+001
1.500395377452869e-002	-6.115499e-001	-1.112966e+001	1.000000e+001
1.500398735503437e-002	-6.115495e-001	-1.112966e+001	1.000000e+001
1.500399022884777e-002	-6.115494e-001	-1.112966e+001	1.000000e+001
1.500399597647456e-002	-6.115494e-001	-1.112966e+001	1.000000e+001
1.500400747172815e-002	-6.115493e-001	-1.112966e+001	1.000000e+001
1.500401702255037e-002	-6.115492e-001	-1.112966e+001	1.000000e+001
1.500402818794783e-002	-6.115491e-001	-1.112966e+001	1.000000e+001
1.500403344579979e-002	-6.115490e-001	-1.112966e+001	1.000000e+001
1.500403977470336e-002	-6.115490e-001	-1.112966e+001	1.000000e+001
1.500404731657741e-002	-6.115489e-001	-1.112966e+001	1.000000e+001
1.500405524182706e-002	-6.115488e-001	-1.112966e+001	1.000000e+001
1.500406475252992e-002	-6.115487e-001	-1.112966e+001	1.000000e+001
1.500407632664455e-002	-6.115486e-001	-1.112966e+001	1.000000e+001
1.500409031066663e-002	-6.115484e-001	-1.112966e+001	1.000000e+001
1.500410762539872e-002	-6.115482e-001	-1.112966e+001	1.000000e+001
1.500412980268946e-002	-6.115480e-001	-1.112966e+001	1.000000e+001
1.500415761605419e-002	-6.115478e-001	-1.112966e+001	1.000000e+001
1.500419454362481e-002	-6.115474e-001	-1.112966e+001	1.000000e+001
1.500424193722786e-002	-6.115469e-001	-1.112966e+001	1.000000e+001
1.500430714615545e-002	-6.115462e-001	-1.112966e+001	1.000000e+001
1.500439308667814e-002	-6.115453e-001	-1.112966e+001	1.000000e+001
1.500451607309638e-002	-6.115441e-001	-1.112966e+001	1.000000e+001
1.500468323351498e-002	-6.115424e-001	-1.112966e+001	1.000000e+001
1.500493383108791e-002	-6.115398e-001	-1.112966e+001	1.000000e+001
1.500528869823828e-002	-6.115362e-001	-1.112966e+001	1.000000e+001
1.500575648803692e-002	-6.115314e-001	-1.112966e+001	1.000000e+001
1.500639706378904e-002	-6.115249e-001	-1.112966e+001	1.000000e+001
1.511144249049204e-002	-6.104554e-001	-1.112969e+001	1.000000e+001
1.521648791719504e-002	-6.093877e-001	-1.112972e+001	1.000000e+001
1.532153334389803e-002	-6.083218e-001	-1.112975e+001	1.000000e+001
1.542657877060103e-002	-6.072578e-001	-1.112978e+001	1.000000e+001
1.553162419730403e-002	-6.061955e-001	-1.112981e+001	1.000000e+001
1.563666962400702e-002	-6.051351e-001	-1.112984e+001	1.000000e+001
1.574171505071002e-002	-6.040766e-001	-1.112987e+001	1.000000e+001
1.604171505071002e-002	-6.010637e-001	-1.112995e+001	1.000000e+001
1.628457219356716e-002	-5.986358e-001	-1.113002e+001	1.000000e+001
1.652742933642430e-002	-5.962176e-001	-1.113008e+001	1.000000e+001
1.677028647928144e-002	-5.938092e-001	-1.113014e+001	1.000000e+001
1.701314362213859e-002	-5.914104e-001	-1.113021e+001	1.000000e+001
1.725600076499572e-002	-5.890214e-001	-1.113027e+001	1.000000e+001
1.749885790785287e-002	-5.866420e-001	-1.113034e+001	1.000000e+001
1.774171505071001e-002	-5.842724e-001	-1.113040e+001	1.000000e+001
1.817028647928144e-002	-5.801144e-001	-1.113051e+001	1.000000e+001
1.859885790785286e-002	-5.759854e-001	-1.113062e+001	1.000000e+001
1.902742933642429e-002	-5.718855e-001	-1.113072e+001	1.000000e+001
1.945600076499571e-002	-5.678147e-001	-1.113083e+001	1.000000e+001
1.988457219356714e-002	-5.637730e-001	-1.113093e+001	1.000000e+001
2.031314362213857e-002	-5.597604e-001	-1.113104e+001	1.000000e+001
2.074171505070999e-002	-5.557768e-001	-1.113114e+001	1.000000e+001
2.120718432917971e-002	-5.514825e-001	-1.113125e+001	1.000000e+001
2.167265360764943e-002	-5.472208e-001	-1.113136e+001	1.000000e+001
2.213812288611914e-002	-5.429915e-001	-1.113146e+001	1.000000e+001
2.260359216458886e-002	-5.387948e-001	-1.113157e+001	1.000000e+001
2.306906144305858e-002	-5.346306e-001	-1.113167e+001	1.000000e+001
2.353453072152830e-002	-5.304989e-001	-1.113177e+001	1.000000e+001
