time;V(U_a);V(U_tr);
0.00035639;0.0573595;4.60751;
0.00035649;0.0613638;4.60121;
0.00035659;0.057303;4.59491;
0.00035669;0.0612999;4.58862;
0.00035679;0.0572466;4.58235;
0.00035689;0.0612359;4.57608;
0.00035699;0.0571901;4.56982;
0.00035709;0.0611721;4.56357;
0.00035719;0.0571338;4.55732;
0.00035729;0.0611083;4.55109;
0.00035739;0.0570774;4.54486;
0.00035749;0.0610446;4.53865;
0.00035759;0.0570211;4.53244;
0.00035769;0.0609809;4.52624;
0.00035779;0.0569649;4.52004;
0.00035789;0.0609173;4.51386;
0.00035799;0.0569086;4.50769;
0.00035809;0.0608538;4.50152;
0.00035819;0.0568524;4.49536;
0.00035829;0.0607904;4.48921;
0.00035839;0.0567963;4.48307;
0.00035849;0.060727;4.47694;
0.00035859;0.0567402;4.47082;
0.00035869;0.0606636;4.4647;
0.00035879;0.0566841;4.4586;
0.00035889;0.0606004;4.4525;
0.00035899;0.0566281;4.44641;
0.00035909;0.0605372;4.44033;
0.00035919;0.0565721;4.43425;
0.00035929;0.060474;4.42819;
0.00035939;0.0565161;4.42213;
0.00035949;0.0604109;4.41609;
0.00035959;0.0564602;4.41005;
0.00035969;0.0603479;4.40401;
0.00035979;0.0564043;4.39799;
0.00035989;0.060285;4.39198;
0.00035999;0.0563484;4.38597;
0.00036009;0.0602221;4.37997;
0.00036019;0.0562926;4.37398;
0.00036029;0.0601593;4.368;
0.00036039;0.0562369;4.36203;
0.00036049;0.0600965;4.35606;
0.00036059;0.0561811;4.35011;
0.00036069;0.0600338;4.34416;
0.00036079;0.0561254;4.33822;
0.00036089;0.0599711;4.33229;
0.00036099;0.0560697;4.32636;
0.00036109;0.0599084;4.32045;
0.00036119;0.0560138;4.31454;
0.00036129;0.0598456;4.30864;
0.00036139;0.0559588;4.30275;
0.000361471;0.0604199;4.29802;
0.000361528;8.64513;4.29806;
0.000361567;12.0901;4.30135;
0.000361587;11.0944;4.30329;
0.000361599;11.2549;4.30443;
0.000361603;11.3869;4.30485;
0.000361606;11.3325;4.30514;
0.000361607;11.3527;4.30526;
0.000361608;11.3612;4.30534;
0.000361609;11.3556;4.30542;
0.00036161;11.3608;4.30549;
0.00036161;11.3589;4.30559;
0.000361611;11.3631;4.30567;
0.000361613;11.3613;4.30579;
0.000361614;11.3656;4.30592;
0.000361616;11.3639;4.30608;
0.000361618;11.3682;4.3063;
0.000361621;11.3665;4.30657;
0.000361625;11.3706;4.30696;
0.000361631;11.3686;4.30757;
0.000361641;11.3722;4.30861;
0.000361661;11.3694;4.31053;
0.000361687;11.3724;4.3131;
0.00036174;11.3695;4.31824;
0.00036184;11.3725;4.32801;
0.00036194;11.3697;4.33777;
0.00036204;11.3727;4.34752;
0.00036214;11.3699;4.35726;
0.00036224;11.373;4.36698;
0.00036234;11.3701;4.37669;
0.00036244;11.3732;4.38638;
0.00036254;11.3704;4.39606;
0.00036264;11.3734;4.40573;
0.00036274;11.3706;4.41539;
0.000362786;11.3735;4.41984;
0.00036285;11.3707;4.42599;
0.000362946;11.3737;4.43527;
0.000363046;11.3709;4.44489;
0.000363146;11.3739;4.45449;
0.000363246;11.3711;4.46408;
0.000363346;11.3741;4.47365;
0.000363446;11.3713;4.48321;
0.000363546;11.3744;4.49276;
0.000363646;11.3715;4.5023;
0.000363746;11.3746;4.51182;
0.000363846;11.3717;4.52133;
0.000363946;11.3748;4.53083;
0.000364046;11.3719;4.54031;
0.000364146;11.375;4.54978;
0.000364246;11.3721;4.55924;
0.000364346;11.3752;4.56868;
0.000364446;11.3724;4.57812;
0.000364546;11.3754;4.58753;
0.000364646;11.3726;4.59694;
0.000364746;11.3756;4.60633;
0.000364846;11.3728;4.61571;
0.000364946;11.3758;4.62508;
0.000365046;11.373;4.63443;
0.000365146;11.3761;4.64378;
0.000365246;11.3732;4.65311;
0.000365346;11.3763;4.66242;
0.000365446;11.3734;4.67172;
0.000365546;11.3765;4.68102;
0.000365646;11.3736;4.69029;
0.000365746;11.3767;4.69956;
0.000365846;11.3738;4.70881;
0.000365946;11.3769;4.71805;
0.000366046;11.374;4.72728;
0.000366146;11.3771;4.73649;
0.000366246;11.3742;4.74569;
0.000366346;11.3773;4.75488;
0.000366446;11.3744;4.76406;
0.000366546;11.3775;4.77322;
0.000366646;11.3746;4.78237;
0.000366746;11.3777;4.79151;
0.000366846;11.3748;4.80064;
0.000366946;11.3779;4.80975;
0.000367046;11.375;4.81886;
0.000367146;11.3782;4.82794;
0.000367246;11.3752;4.83702;
0.000367346;11.3784;4.84608;
0.000367446;11.3754;4.85514;
0.000367546;11.3786;4.86418;
0.000367646;11.3756;4.8732;
0.000367746;11.3788;4.88222;
0.000367846;11.3758;4.89122;
0.000367946;11.379;4.90021;
0.000368046;11.376;4.90919;
0.000368146;11.3792;4.91815;
0.000368246;11.3762;4.9271;
0.000368346;11.3794;4.93604;
0.000368446;11.3764;4.94497;
0.000368546;11.3796;4.95389;
0.000368646;11.3766;4.96279;
0.000368746;11.3798;4.97168;
0.000368846;11.3768;4.98056;
0.000368946;11.38;4.98943;
0.000369046;11.377;4.99829;
0.000369146;11.3802;5.00713;
0.000369246;11.3772;5.01596;
0.000369346;11.3804;5.02478;
0.000369446;11.3774;5.03359;
0.000369546;11.3806;5.04238;
0.000369646;11.3776;5.05116;
0.000369746;11.3808;5.05993;
0.000369846;11.3778;5.06869;
0.000369946;11.381;5.07744;
0.000370046;11.378;5.08617;
0.000370146;11.3812;5.0949;
0.000370246;11.3782;5.10361;
0.000370346;11.3814;5.11231;
0.000370446;11.3784;5.12099;
0.000370546;11.3816;5.12967;
0.000370646;11.3786;5.13833;
0.000370746;11.3818;5.14698;
0.000370846;11.3788;5.15562;
0.000370946;11.382;5.16425;
0.000371046;11.379;5.17286;
0.000371146;11.3822;5.18147;
0.000371246;11.3792;5.19006;
0.000371346;11.3824;5.19864;
0.000371446;11.3794;5.20721;
0.000371546;11.3826;5.21577;
0.000371646;11.3796;5.22431;
0.000371746;11.3828;5.23284;
0.000371846;11.3798;5.24137;
0.000371946;11.3831;5.24988;
0.000372046;11.38;5.25837;
0.000372146;11.3833;5.26686;
0.000372246;11.3802;5.27534;
0.000372346;11.3835;5.2838;
0.000372446;11.3804;5.29225;
0.000372546;11.3837;5.30069;
0.000372646;11.3806;5.30912;
0.000372746;11.3839;5.31754;
0.000372846;11.3808;5.32594;
0.000372946;11.384;5.33434;
0.000373046;11.381;5.34272;
0.000373146;11.3842;5.35109;
0.000373246;11.3812;5.35945;
0.000373346;11.3844;5.3678;
0.000373446;11.3814;5.37614;
0.000373546;11.3846;5.38446;
0.000373646;11.3815;5.39278;
0.000373746;11.3848;5.40108;
0.000373846;11.3817;5.40937;
0.000373946;11.385;5.41765;
0.000374046;11.3819;5.42592;
0.000374146;11.3852;5.43417;
0.000374246;11.3821;5.44242;
0.000374346;11.3854;5.45066;
0.000374446;11.3823;5.45888;
0.000374546;11.3856;5.46709;
0.000374646;11.3825;5.47529;
0.000374746;11.3858;5.48348;
0.000374846;11.3827;5.49166;
0.000374946;11.386;5.49983;
0.000375046;11.3829;5.50798;
0.000375146;11.3862;5.51613;
0.000375246;11.3831;5.52426;
0.000375346;11.3864;5.53238;
0.000375446;11.3833;5.54049;
0.000375546;11.3866;5.5486;
0.000375646;11.3834;5.55668;
0.000375746;11.3868;5.56476;
0.000375846;11.3836;5.57283;
0.000375946;11.387;5.58089;
0.000376046;11.3838;5.58893;
0.000376146;11.3872;5.59696;
0.000376246;11.384;5.60499;
0.000376346;11.3874;5.613;
0.000376446;11.3842;5.621;
0.000376546;11.3876;5.62899;
0.000376646;11.3844;5.63697;
0.000376746;11.3878;5.64494;
0.000376846;11.3846;5.6529;
0.000376946;11.388;5.66084;
0.000377046;11.3848;5.66878;
0.000377146;11.3882;5.6767;
0.000377246;11.3849;5.68462;
0.000377346;11.3884;5.69252;
0.000377446;11.3851;5.70041;
0.000377546;11.3886;5.70829;
0.000377646;11.3853;5.71616;
0.000377746;11.3887;5.72402;
0.000377846;11.3855;5.73187;
0.000377946;11.3889;5.73971;
0.000378046;11.3857;5.74754;
0.000378146;11.3891;5.75535;
0.000378246;11.3859;5.76316;
0.000378346;11.3893;5.77095;
0.000378446;11.3861;5.77874;
0.000378546;11.3895;5.78651;
0.000378646;11.3862;5.79428;
0.000378746;11.3897;5.80203;
0.000378846;11.3864;5.80977;
0.000378946;11.3899;5.8175;
0.000379046;11.3866;5.82522;
0.000379146;11.3901;5.83293;
0.000379246;11.3868;5.84063;
0.000379346;11.3903;5.84832;
0.000379446;11.387;5.856;
0.000379546;11.3905;5.86367;
0.000379646;11.3872;5.87133;
0.000379746;11.3907;5.87898;
0.000379846;11.3873;5.88661;
0.000379946;11.3908;5.89424;
0.000380046;11.3875;5.90185;
0.000380146;11.391;5.90946;
0.000380246;11.3877;5.91706;
0.000380346;11.3912;5.92464;
0.000380446;11.3879;5.93221;
0.000380546;11.3914;5.93978;
0.000380646;11.3881;5.94733;
0.000380746;11.3916;5.95487;
0.000380846;11.3882;5.96241;
0.000380946;11.3918;5.96993;
0.000381046;11.3884;5.97744;
0.000381146;11.392;5.98494;
0.000381246;11.3886;5.99244;
0.000381346;11.3922;5.99992;
0.000381446;11.3888;6.00739;
0.000381546;11.3923;6.01485;
0.000381646;11.389;6.0223;
0.000381746;11.3925;6.02974;
0.000381846;11.3891;6.03717;
0.000381946;11.3927;6.04459;
0.000382046;11.3893;6.052;
0.000382146;11.3929;6.0594;
0.000382246;11.3895;6.06679;
0.000382346;11.3931;6.07417;
0.000382446;11.3897;6.08154;
0.000382546;11.3933;6.0889;
0.000382646;11.3899;6.09625;
0.000382746;11.3935;6.10359;
0.000382846;11.39;6.11092;
0.000382946;11.3936;6.11824;
0.000383046;11.3902;6.12555;
0.000383146;11.3938;6.13285;
0.000383246;11.3904;6.14014;
0.000383346;11.394;6.14741;
0.000383446;11.3906;6.15468;
0.000383546;11.3942;6.16194;
0.000383646;11.3907;6.16919;
0.000383746;11.3944;6.17643;
0.000383846;11.3909;6.18366;
0.000383946;11.3946;6.19088;
0.000384046;11.3911;6.19809;
0.000384146;11.3948;6.20529;
0.000384246;11.3913;6.21248;
0.000384346;11.3949;6.21966;
0.000384446;11.3915;6.22683;
0.000384546;11.3951;6.23399;
0.000384646;11.3916;6.24114;
0.000384746;11.3953;6.24828;
0.000384846;11.3918;6.25542;
0.000384946;11.3955;6.26254;
0.000385046;11.392;6.26965;
0.000385146;11.3957;6.27675;
0.000385246;11.3922;6.28384;
0.000385346;11.3959;6.29093;
0.000385446;11.3923;6.298;
0.000385546;11.396;6.30506;
0.000385646;11.3925;6.31212;
0.000385746;11.3962;6.31916;
0.000385846;11.3927;6.32619;
0.000385946;11.3964;6.33322;
0.000386046;11.3928;6.34023;
0.000386146;11.3966;6.34724;
0.000386246;11.393;6.35423;
0.000386346;11.3968;6.36122;
0.000386446;11.3932;6.3682;
0.000386546;11.3969;6.37516;
0.000386646;11.3934;6.38212;
0.000386746;11.3971;6.38907;
0.000386846;11.3935;6.39601;
0.000386946;11.3973;6.40294;
0.000387046;11.3937;6.40986;
0.000387146;11.3975;6.41677;
0.000387246;11.3939;6.42367;
0.000387346;11.3977;6.43056;
0.000387446;11.3941;6.43744;
0.000387546;11.3978;6.44431;
0.000387646;11.3942;6.45118;
0.000387746;11.398;6.45803;
0.000387846;11.3944;6.46488;
0.000387946;11.3982;6.47171;
0.000388046;11.3946;6.47854;
0.000388146;11.3984;6.48535;
0.000388246;11.3947;6.49216;
0.000388346;11.3986;6.49896;
0.000388446;11.3949;6.50574;
0.000388546;11.3987;6.51252;
0.000388646;11.3951;6.51929;
0.000388746;11.3989;6.52605;
0.000388846;11.3953;6.5328;
0.000388946;11.3991;6.53955;
0.000389046;11.3954;6.54628;
0.000389146;11.3993;6.553;
0.000389246;11.3956;6.55972;
0.000389346;11.3994;6.56642;
0.000389446;11.3958;6.57312;
0.000389546;11.3996;6.5798;
0.000389646;11.3959;6.58648;
0.000389746;11.3998;6.59315;
0.000389846;11.3961;6.59981;
0.000389946;11.4;6.60646;
0.000390046;11.3963;6.6131;
0.000390146;11.4001;6.61973;
0.000390246;11.3964;6.62636;
0.000390346;11.4003;6.63297;
0.000390446;11.3966;6.63958;
0.000390546;11.4005;6.64617;
0.000390646;11.3968;6.65276;
0.000390746;11.4007;6.65934;
0.000390846;11.3969;6.6659;
0.000390946;11.4008;6.67246;
0.000391046;11.3971;6.67902;
0.000391146;11.401;6.68556;
0.000391246;11.3973;6.69209;
0.000391346;11.4012;6.69861;
0.000391446;11.3974;6.70513;
0.000391546;11.4014;6.71164;
0.000391646;11.3976;6.71813;
0.000391746;11.4015;6.72462;
0.000391846;11.3978;6.7311;
0.000391946;11.4017;6.73757;
0.000392046;11.3979;6.74403;
0.000392146;11.4019;6.75049;
0.000392246;11.3981;6.75693;
0.000392346;11.4021;6.76337;
0.000392446;11.3983;6.76979;
0.000392546;11.4022;6.77621;
0.000392646;11.3984;6.78262;
0.000392746;11.4024;6.78902;
0.000392846;11.3986;6.79541;
0.000392946;11.4026;6.80179;
0.000393046;11.3988;6.80817;
0.000393146;11.4028;6.81453;
0.000393246;11.3989;6.82089;
0.000393346;11.4029;6.82724;
0.000393446;11.3991;6.83358;
0.000393546;11.4031;6.83991;
0.000393646;11.3992;6.84623;
0.000393746;11.4033;6.85254;
0.000393846;11.3994;6.85885;
0.000393946;11.4034;6.86514;
0.000394046;11.3996;6.87143;
0.000394146;11.4036;6.87771;
0.000394246;11.3997;6.88398;
0.000394346;11.4038;6.89024;
0.000394446;11.3999;6.89649;
0.000394546;11.404;6.90274;
0.000394646;11.4001;6.90897;
0.000394746;11.4041;6.9152;
0.000394846;11.4002;6.92142;
0.000394946;11.4043;6.92763;
0.000395046;11.4004;6.93383;
0.000395146;11.4045;6.94003;
0.000395246;11.4006;6.94621;
0.000395346;11.4046;6.95239;
0.000395446;11.4007;6.95855;
0.000395546;11.4048;6.96471;
0.000395646;11.4009;6.97087;
0.000395746;11.405;6.97701;
0.000395846;11.401;6.98314;
0.000395946;11.4052;6.98927;
0.000396046;11.4012;6.99539;
0.000396146;11.4053;7.0015;
0.000396246;11.4014;7.0076;
0.000396346;11.4055;7.01369;
0.000396446;11.4015;7.01977;
0.000396546;11.4057;7.02585;
0.000396646;11.4017;7.03192;
0.000396746;11.4058;7.03798;
0.000396846;11.4018;7.04403;
0.000396946;11.406;7.05007;
0.000397046;11.402;7.0561;
0.000397146;11.4062;7.06213;
0.000397246;11.4022;7.06815;
0.000397346;11.4063;7.07416;
0.000397446;11.4023;7.08016;
0.000397546;11.4065;7.08615;
0.000397646;11.4025;7.09214;
0.000397746;11.4067;7.09812;
0.000397846;11.4026;7.10408;
0.000397946;11.4068;7.11004;
0.000398046;11.4028;7.116;
0.000398146;11.407;7.12194;
0.000398246;11.4029;7.12788;
0.000398346;11.4072;7.13381;
0.000398446;11.4031;7.13973;
0.000398546;11.4073;7.14564;
0.000398646;11.4033;7.15154;
0.000398746;11.4075;7.15744;
0.000398846;11.4034;7.16332;
0.000398946;11.4077;7.1692;
0.000399046;11.4036;7.17508;
0.000399146;11.4078;7.18094;
0.000399246;11.4037;7.1868;
0.000399346;11.408;7.19264;
0.000399446;11.4039;7.19848;
0.000399546;11.4082;7.20431;
0.000399646;11.4041;7.21014;
0.000399746;11.4083;7.21595;
0.000399846;11.4042;7.22176;
0.000399946;11.4085;7.22756;
0.000400046;11.4044;7.23335;
0.000400146;11.4087;7.23914;
0.000400246;11.4045;7.24491;
0.000400346;11.4088;7.25068;
0.000400446;11.4047;7.25644;
0.000400546;11.409;7.26219;
0.000400646;11.4048;7.26794;
0.000400746;11.4092;7.27367;
0.000400846;11.405;7.2794;
0.000400946;11.4093;7.28512;
0.000401046;11.4051;7.29084;
0.000401146;11.4095;7.29654;
0.000401246;11.4053;7.30224;
0.000401346;11.4096;7.30793;
0.000401446;11.4055;7.31361;
0.000401546;11.4098;7.31929;
0.000401646;11.4056;7.32495;
0.000401746;11.41;7.33061;
0.000401846;11.4058;7.33626;
0.000401946;11.4101;7.34191;
0.000402046;11.4059;7.34754;
0.000402146;11.4103;7.35317;
0.000402246;11.4061;7.35879;
0.000402346;11.4105;7.3644;
0.000402446;11.4062;7.37001;
0.000402546;11.4106;7.3756;
0.000402646;11.4064;7.38119;
0.000402746;11.4108;7.38678;
0.000402846;11.4065;7.39235;
0.000402946;11.411;7.39792;
0.000403046;11.4067;7.40348;
0.000403146;11.4111;7.40903;
0.000403246;11.4068;7.41457;
0.000403346;11.4113;7.42011;
0.000403446;11.407;7.42564;
0.000403546;11.4114;7.43116;
0.000403646;11.4071;7.43667;
0.000403746;11.4116;7.44218;
0.000403846;11.4073;7.44768;
0.000403946;11.4118;7.45317;
0.000404046;11.4074;7.45865;
0.000404146;11.4119;7.46413;
0.000404246;11.4076;7.46959;
0.000404346;11.4121;7.47506;
0.000404446;11.4077;7.48051;
0.000404546;11.4122;7.48596;
0.000404646;11.4079;7.49139;
0.000404746;11.4124;7.49683;
0.000404846;11.408;7.50225;
0.000404946;11.4126;7.50767;
0.000405046;11.4082;7.51307;
0.000405146;11.4127;7.51848;
0.000405246;11.4083;7.52387;
0.000405346;11.4129;7.52926;
0.000405446;11.4085;7.53464;
0.000405546;11.413;7.54001;
0.000405646;11.4086;7.54537;
0.000405746;11.4132;7.55073;
0.000405846;11.4088;7.55608;
0.000405946;11.4134;7.56143;
0.000406046;11.4089;7.56676;
0.000406146;11.4135;7.57209;
0.000406246;11.4091;7.57741;
0.000406346;11.4137;7.58272;
0.000406446;11.4092;7.58803;
0.000406546;11.4138;7.59333;
0.000406646;11.4094;7.59862;
0.000406746;11.414;7.60391;
0.000406846;11.4095;7.60918;
0.000406946;11.4141;7.61446;
0.000407046;11.4097;7.61972;
0.000407146;11.4143;7.62497;
0.000407246;11.4098;7.63022;
0.000407346;11.4145;7.63546;
0.000407446;11.41;7.6407;
0.000407546;11.4146;7.64593;
0.000407646;11.4101;7.65115;
0.000407746;11.4148;7.65636;
0.000407846;11.4103;7.66157;
0.000407946;11.4149;7.66677;
0.000408046;11.4104;7.67196;
0.000408146;11.4151;7.67714;
0.000408246;11.4106;7.68232;
0.000408346;11.4153;7.68749;
0.000408446;11.4107;7.69265;
0.000408546;11.4154;7.69781;
0.000408646;11.4109;7.70296;
0.000408746;11.4156;7.7081;
0.000408846;11.411;7.71324;
0.000408946;11.4157;7.71837;
0.000409046;11.4112;7.72349;
0.000409146;11.4159;7.7286;
0.000409246;11.4113;7.73371;
0.000409346;11.416;7.73881;
0.000409446;11.4115;7.7439;
0.000409546;11.4162;7.74899;
0.000409646;11.4116;7.75407;
0.000409746;11.4163;7.75914;
0.000409846;11.4118;7.76421;
0.000409946;11.4165;7.76926;
0.000410046;11.4119;7.77432;
0.000410146;11.4167;7.77936;
0.000410246;11.412;7.7844;
0.000410346;11.4168;7.78943;
0.000410446;11.4122;7.79445;
0.000410546;11.417;7.79947;
0.000410646;11.4123;7.80448;
0.000410746;11.4171;7.80949;
0.000410846;11.4125;7.81448;
0.000410946;11.4173;7.81947;
0.000411046;11.4126;7.82446;
0.000411146;11.4174;7.82943;
0.000411246;11.4128;7.8344;
0.000411346;11.4176;7.83937;
0.000411446;11.4129;7.84432;
0.000411546;11.4177;7.84927;
0.000411646;11.4131;7.85421;
0.000411746;11.4179;7.85915;
0.000411846;11.4132;7.86408;
0.000411946;11.418;7.869;
0.000412046;11.4133;7.87392;
0.000412146;11.4182;7.87883;
0.000412246;11.4135;7.88373;
0.000412346;11.4183;7.88862;
0.000412446;11.4136;7.89351;
0.000412546;11.4185;7.89839;
0.000412646;11.4138;7.90327;
0.000412746;11.4187;7.90814;
0.000412846;11.4139;7.913;
0.000412946;11.4188;7.91786;
0.000413046;11.4141;7.92271;
0.000413146;11.419;7.92755;
0.000413246;11.4142;7.93238;
0.000413346;11.4191;7.93721;
0.000413446;11.4144;7.94203;
0.000413546;11.4193;7.94685;
0.000413646;11.4145;7.95166;
0.000413746;11.4194;7.95646;
0.000413846;11.4146;7.96126;
0.000413946;11.4196;7.96605;
0.000414046;11.4148;7.97083;
0.000414146;11.4197;7.97561;
0.000414246;11.4149;7.98038;
0.000414346;11.4199;7.98514;
0.000414446;11.4151;7.9899;
0.000414546;11.42;7.99465;
0.000414646;11.4152;7.99939;
0.000414746;11.4202;8.00413;
0.000414846;11.4153;8.00886;
0.000414946;11.4203;8.01359;
0.000415046;11.4155;8.01831;
0.000415146;11.4205;8.02302;
0.000415246;11.4156;8.02772;
0.000415346;11.4206;8.03242;
0.000415446;11.4158;8.03712;
0.000415546;11.4208;8.0418;
0.000415646;11.4159;8.04648;
0.000415746;11.4209;8.05115;
0.000415846;11.416;8.05582;
0.000415946;11.4211;8.06048;
0.000416046;11.4162;8.06514;
0.000416146;11.4212;8.06978;
0.000416246;11.4163;8.07443;
0.000416346;11.4214;8.07906;
0.000416446;11.4165;8.08369;
0.000416546;11.4215;8.08831;
0.000416646;11.4166;8.09293;
0.000416746;11.4217;8.09754;
0.000416846;11.4167;8.10214;
0.000416946;11.4218;8.10674;
0.000417046;11.4169;8.11133;
0.000417146;11.422;8.11592;
0.000417246;11.417;8.1205;
0.000417346;11.4221;8.12507;
0.000417446;11.4172;8.12963;
0.000417546;11.4223;8.13419;
0.000417646;11.4173;8.13875;
0.000417746;11.4224;8.1433;
0.000417846;11.4174;8.14784;
0.000417946;11.4226;8.15237;
0.000418046;11.4176;8.1569;
0.000418146;11.4227;8.16142;
0.000418246;11.4177;8.16594;
0.000418346;11.4229;8.17045;
0.000418446;11.4179;8.17495;
0.000418546;11.423;8.17945;
0.000418646;11.418;8.18394;
0.000418746;11.4232;8.18843;
0.000418846;11.4181;8.19291;
0.000418946;11.4233;8.19738;
0.000419046;11.4183;8.20185;
0.000419146;11.4235;8.20631;
0.000419246;11.4184;8.21077;
0.000419346;11.4236;8.21522;
0.000419446;11.4185;8.21966;
0.000419546;11.4237;8.2241;
0.000419646;11.4187;8.22853;
0.000419746;11.4239;8.23295;
0.000419846;11.4188;8.23737;
0.000419946;11.424;8.24179;
0.000420046;11.419;8.24619;
0.000420146;11.4242;8.25059;
0.000420246;11.4191;8.25499;
0.000420346;11.4243;8.25938;
0.000420446;11.4192;8.26376;
0.000420546;11.4245;8.26814;
0.000420646;11.4194;8.27251;
0.000420746;11.4246;8.27687;
0.000420846;11.4195;8.28123;
0.000420946;11.4248;8.28559;
0.000421046;11.4196;8.28993;
0.000421146;11.4249;8.29428;
0.000421246;11.4198;8.29861;
0.000421346;11.4251;8.30294;
0.000421446;11.4199;8.30726;
0.000421546;11.4252;8.31158;
0.000421646;11.42;8.31589;
0.000421746;11.4254;8.3202;
0.000421846;11.4202;8.3245;
0.000421946;11.4255;8.32879;
0.000422046;11.4203;8.33308;
0.000422146;11.4256;8.33737;
0.000422246;11.4204;8.34164;
0.000422346;11.4258;8.34591;
0.000422446;11.4206;8.35018;
0.000422546;11.4259;8.35444;
0.000422646;11.4207;8.35869;
0.000422746;11.4261;8.36294;
0.000422846;11.4209;8.36718;
0.000422946;11.4262;8.37142;
0.000423046;11.421;8.37565;
0.000423146;11.4264;8.37987;
0.000423246;11.4211;8.38409;
0.000423346;11.4265;8.3883;
0.000423446;11.4213;8.39251;
0.000423546;11.4267;8.39671;
